id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
850755,Rental unit in Edinburgh · ★4.78 · 2 bedrooms · 2 beds · 1 bath,646220,Reserve,,New Town East and Gayfield,55.95955,-3.18734,Entire home/apt,196,1,27,2023-07-16,0.22,51,0,6,
853803,Rental unit in Edinburgh · ★4.61 · 4 bedrooms · 5 beds · 1 bath,4458217,Anne,,Hillside and Calton Hill,55.95807,-3.18317,Entire home/apt,105,4,19,2019-07-06,0.15,1,0,0,
860170,Loft in Edinburgh  · ★4.99 · Studio · 1 bed · 1 bath,1366276,Calim,,"Old Town, Princes Street and Leith Street",55.94927,-3.19407,Entire home/apt,170,4,970,2023-09-10,7.60,2,220,83,
864416,Rental unit in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,2220775,Eva,,Abbeyhill,55.95392,-3.16883,Private room,35,3,529,2023-09-06,4.10,4,2,56,
883026,Rental unit in Edinburgh · ★4.84 · 3 bedrooms · 5 beds · 2 baths,2280137,Gill,,New Town East and Gayfield,55.96003,-3.18708,Entire home/apt,244,4,344,2023-08-25,2.72,12,5,46,
886208,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,3300633,Sarah,,Portobello,55.9529,-3.11607,Entire home/apt,125,4,17,2023-05-30,0.17,2,48,3,
893085,Rental unit in Edinburgh · ★4.91 · 2 bedrooms · 2 beds · 2 baths,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.95007,-3.1927,Entire home/apt,258,1,23,2023-05-17,0.37,51,5,15,
897444,Rental unit in Edinburgh · ★4.72 · 4 bedrooms · 8 beds · 2 baths,4788004,Carmen,,Abbeyhill,55.95633,-3.17089,Entire home/apt,265,2,83,2023-08-15,0.69,1,68,2,
904137,Rental unit in Edinburgh · ★4.63 · 1 bedroom · 2 beds · 1 bath,1942840,Yvonne,,Hillside and Calton Hill,55.9609,-3.17576,Entire home/apt,111,4,425,2023-08-20,3.33,3,133,14,
904992,Rental unit in Edinburgh · ★4.13 · 2 bedrooms · 2 beds · 2 baths,646220,Reserve,,Meadowbank and Abbeyhill North,55.96024,-3.16119,Entire home/apt,171,1,16,2023-08-15,0.22,51,3,10,
931908,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 bath,5021059,Kim,,Great Junction Street,55.97248,-3.17427,Entire home/apt,100,2,132,2022-08-15,1.03,3,49,0,
954577,Rental unit in Edinburgh · ★4.67 · 1 bedroom · 1 bed · 1 bath,3315221,Norma,,Stockbridge,55.95765,-3.21577,Entire home/apt,115,2,24,2023-09-05,0.19,1,7,9,
970323,Bed and breakfast in Edinburgh · 1 bedroom · 1 bed · 1.5 shared baths,5301341,Karen,,South Leith,55.96936,-3.16306,Private room,130,2,1,2019-01-27,0.02,3,0,0,
972639,Rental unit in Edinburgh · ★4.88 · 2 bedrooms · 4 beds · 1 bath,5221777,Grant,,Granton West and Salvesen,55.97759,-3.25218,Entire home/apt,164,3,85,2023-09-04,0.69,2,342,15,
984764,Rental unit in Edinburgh · ★4.86 · 2 bedrooms · 4 beds · 1 bath,793141,Marion,,"Old Town, Princes Street and Leith Street",55.95164,-3.18216,Entire home/apt,265,2,229,2022-08-29,1.82,2,38,0,
987075,Rental unit in Edinburgh · ★4.79 · 3 bedrooms · 4 beds · 2 baths,3347799,Katie,,New Town West,55.95773,-3.19923,Entire home/apt,296,2,180,2023-09-02,1.42,36,57,43,
989270,Rental unit in Edinburgh · ★4.89 · 1 bedroom · 2 beds · 1 private bath,5430762,Ben,,"Inverleith, Goldenacre and Warriston",55.96769,-3.20903,Private room,70,2,19,2018-08-27,0.22,3,243,0,
994272,Condo in Edinburgh · ★4.88 · 2 bedrooms · 3 beds · 2 baths,2280137,Gill,,Abbeyhill,55.95499,-3.16413,Entire home/apt,200,4,76,2023-08-17,0.61,12,19,14,
996902,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,3300633,Sarah,,Portobello,55.9513,-3.11469,Private room,59,3,40,2023-08-05,0.36,2,15,10,
1006563,Rental unit in Edinburgh · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,62556108,Roberta,,Broughton South,55.96237,-3.19163,Private room,85,2,41,2023-08-22,0.33,1,65,13,
1012100,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 3 beds · 1 bath,5568021,Susan & Amit,,"Old Town, Princes Street and Leith Street",55.94733,-3.19475,Entire home/apt,150,3,214,2023-08-26,1.69,1,29,19,
1021112,Guest suite in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,5619899,Charlotte,,Pilrig,55.96503,-3.17847,Entire home/apt,68,3,220,2022-06-04,1.73,1,8,0,
1037544,Rental unit in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,5711578,Dan And Alex,,Granton and Royston Mains,55.98509,-3.22858,Private room,76,3,350,2023-08-16,2.79,1,151,34,EH-67187-P
1062976,Rental unit in edinburgh · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,5850931,Amanda,,Stockbridge,55.96068,-3.20987,Private room,110,1,50,2023-08-20,0.40,2,236,10,
1063926,Rental unit in Edinburgh · ★4.81 · Studio · 1 bed · 1 bath,5856601,Jo,,"Old Town, Princes Street and Leith Street",55.95144,-3.19047,Entire home/apt,189,1,284,2023-08-27,2.56,2,280,30,
1064939,Condo in Edinburgh · ★4.80 · 2 bedrooms · 2 beds · 2 baths,3540665,Abbey,,"Canongate, Southside and Dumbiedykes",55.951126,-3.176156,Entire home/apt,208,3,344,2023-09-03,2.81,1,222,52,
1075867,Condo in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,5919312,Fran,,New Town West,55.95423,-3.2068,Private room,125,4,51,2022-08-31,0.40,1,0,0,
1076718,Rental unit in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 2 baths,278199,Angus,,Comely Bank,55.95503,-3.21467,Private room,100,2,6,2023-09-02,0.05,1,348,3,
1081177,Bed and breakfast in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,5946677,Felicitas,,New Town West,55.95508,-3.20249,Private room,185,1,36,2023-08-11,0.29,2,322,7,
1086477,Condo in Edinburgh · ★4.59 · 2 bedrooms · 2 beds · 1 bath,5971888,Anita,,Portobello,55.95537,-3.11323,Entire home/apt,140,2,41,2023-08-25,0.32,2,1,13,
1095832,Home in Edinburgh · ★4.76 · 3 bedrooms · 4 beds · 1 bath,2550832,Thea,,Joppa,55.95195,-3.10848,Entire home/apt,140,3,25,2019-07-26,0.20,1,195,0,
1102389,Rental unit in Edinburgh · ★4.84 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94103,-3.20287,Entire home/apt,150,1,19,2023-09-08,0.16,6,14,4,
1113934,Home in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1 bath,4753573,Fiona,,Corstorphine,55.94083,-3.27452,Entire home/apt,115,5,132,2023-09-03,1.06,1,67,9,
1144993,Rental unit in Edinburgh · ★4.88 · 3 bedrooms · 7 beds · 2 baths,6278119,Giovanna,,"Old Town, Princes Street and Leith Street",55.95627,-3.18481,Entire home/apt,290,2,140,2023-08-11,1.13,2,234,27,
1179472,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 1 bed · 1 bath,2280137,Gill,,New Town West,55.95395,-3.19944,Entire home/apt,200,3,286,2023-08-18,2.28,12,0,34,
1186205,Rental unit in Edinburgh · ★4.84 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94173,-3.20074,Entire home/apt,169,1,220,2023-09-01,1.77,6,14,64,
1197834,Home in Edinburgh · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,5946677,Felicitas,,New Town West,55.95656,-3.20055,Private room,150,1,152,2023-09-04,1.29,2,279,48,
1202178,Rental unit in Edinburgh · ★4.86 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94103,-3.20287,Entire home/apt,176,1,421,2023-08-18,3.43,6,14,19,
1225230,Rental unit in Scotland · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,6682687,Joyce,,Queensferry East,55.989097595214844,-3.3944520950317383,Private room,64,1,193,2023-08-30,1.55,2,1,16,
1226054,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 bath,6687814,Charlotte,,"Old Town, Princes Street and Leith Street",55.94644,-3.19969,Entire home/apt,99,3,872,2023-09-03,6.98,2,26,87,
1232851,Condo in Edinburgh · ★4.95 · 3 bedrooms · 5 beds · 2 baths,6711320,Edele,,Broughton South,55.96285,-3.18715,Entire home/apt,214,2,100,2023-06-14,0.88,1,0,13,
1237714,Rental unit in . · ★4.63 · 3 bedrooms · 6 beds · 3.5 baths,6748379,City Retreat,,Hillside and Calton Hill,55.95627,-3.17459,Entire home/apt,464,1,90,2023-08-10,0.77,8,55,13,
1268676,Rental unit in Edinburgh · ★4.82 · 2 bedrooms · 3 beds · 1 bath,6905817,Fiona,,Blackhall,55.95743,-3.24437,Entire home/apt,117,2,90,2023-09-02,0.85,1,223,22,
1270267,Rental unit in Edinburgh · ★4.50 · 3 bedrooms · 3 beds · 1 bath,6913447,Julie,,North Leith and Newhaven,55.97533,-3.18155,Entire home/apt,119,3,3,2015-07-31,0.02,1,338,0,
1293370,Rental unit in Edinburgh · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,257536681,Marcus,,"Old Town, Princes Street and Leith Street",55.95456,-3.18601,Private room,67,1,1029,2023-09-07,8.31,2,266,93,
1293596,Rental unit in Edinburgh · ★4.68 · 1 bedroom · 1 bed · 1.5 shared baths,257536681,Marcus,,"Old Town, Princes Street and Leith Street",55.95448,-3.18603,Private room,63,1,1019,2023-09-07,8.22,2,260,102,
1295662,Home in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,2035652,Liz,,Comiston and Swanston,55.90021,-3.21964,Private room,50,2,31,2019-05-28,0.25,2,41,0,
1316783,Home in Edinburgh · ★4.56 · 6 bedrooms · 16 beds · 3.5 baths,2605039,John,,Deans Village,55.95108,-3.21628,Entire home/apt,216,1,183,2023-09-01,1.49,2,164,11,
1322168,Home in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 private bath,7113425,Julie,,Tollcross,55.9413948059082,-3.2084550857543945,Private room,65,2,176,2023-04-11,1.42,1,0,6,
1323907,Home in Edinburgh · ★4.83 · 2 bedrooms · 2 beds · 2 baths,7186048,Henry,,"Craigleith, Orchard Brae and Crewe Toll",55.95741,-3.23195,Entire home/apt,219,4,24,2023-08-25,0.32,1,178,7,
1329076,Condo in Edinburgh · ★4.96 · 2 bedrooms · 2 beds · 1 bath,6200921,Eddie,,"Old Town, Princes Street and Leith Street",55.95722,-3.18732,Entire home/apt,218,2,253,2023-09-08,2.06,20,15,50,
1339376,Rental unit in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 private bath,7263121,Cary,,Bruntsfield,55.939,-3.2093,Private room,85,2,400,2023-09-03,3.26,1,51,38,
1340104,Rental unit in Edinburgh · ★4.45 · 3 bedrooms · 4 beds · 1 bath,7268167,John,,Meadows and Southside,55.94083,-3.18263,Entire home/apt,250,1,12,2023-08-15,0.10,4,305,2,
1346640,Condo in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 bath,7305970,Jennifer,,New Town West,55.9570838224998,-3.2002712061983654,Entire home/apt,190,3,189,2023-09-10,1.54,1,283,42,
1358157,Condo in Edinburgh · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,4789262,Emmanuel,,Boswall and Pilton,55.97203,-3.23372,Private room,36,7,87,2023-09-01,0.71,1,156,12,
1360543,Home in Edinburgh · ★4.67 · 1 bedroom · 1 bed,7385507,Jim,,Deans Village,55.94985,-3.21821,Private room,100,90,18,2018-01-03,0.15,1,10,0,
1369628,Rental unit in Edinburgh · ★4.09 · 3 bedrooms · 3 beds · 1 bath,7268167,John,,Meadows and Southside,55.9431,-3.17991,Entire home/apt,250,2,11,2023-07-06,0.10,4,272,1,
1382020,Rental unit in Edinburgh · ★4.53 · 1 bedroom · 1 bed · 1 bath,7483064,Rosanna,,Hillside and Calton Hill,55.95709,-3.1754,Entire home/apt,124,3,136,2023-08-26,1.11,1,1,28,
1382074,Rental unit in Edinburgh · ★4.75 · 1 bedroom · 2 beds · 1 bath,7483767,Sam,,"Old Town, Princes Street and Leith Street",55.95127,-3.19113,Entire home/apt,115,2,254,2023-08-27,2.07,3,78,66,
1429868,Home in Edinburgh · ★4.91 · 5 bedrooms · 8 beds · 2 baths,6207176,Janice,,The Shore and Constitution Street,55.97485,-3.16822,Entire home/apt,451,3,235,2023-08-26,1.91,1,263,38,
1455678,Rental unit in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,3503210,Toby,,Meadows and Southside,55.94116,-3.18201,Private room,300,21,14,2019-08-26,0.15,4,324,0,
1455797,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1.5 shared baths,3503210,Toby,,Meadows and Southside,55.94328,-3.1821,Private room,150,7,14,2023-09-10,0.15,4,139,4,
1457502,Rental unit in Edinburgh · ★4.74 · 2 bedrooms · 3 beds · 1 bath,7741329,Trudi,,New Town West,55.95587,-3.19345,Entire home/apt,255,2,315,2023-08-26,2.62,4,256,49,
1464905,Rental unit in Edinburgh · ★4.60 · Studio · 2 beds · 1 bath,7848001,Sarah,,South Leith,55.96633,-3.17098,Entire home/apt,198,3,20,2020-01-01,0.16,3,365,0,
1466786,Home in Edinburgh · ★4.79 · 1 bedroom · 2 beds · Shared half-bath,7407689,Anne-Marie,,Colinton and Kingsknowe,55.90926,-3.25706,Private room,59,2,169,2023-08-27,1.38,3,51,17,
1471134,Home in Edinburgh · 1 bedroom · 1 bed · 1 bath,7876276,Rupa,,Muirhouse,55.96955,-3.2648,Private room,66,7,0,,,1,365,0,
1474278,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,7848001,Sarah,,South Leith,55.96644,-3.16966,Private room,149,3,2,2014-08-04,0.02,3,365,0,
1482995,Rental unit in Edinburgh · ★4.71 · 3 bedrooms · 5 beds · 2 baths,4103872,Anne,,Abbeyhill,55.95536,-3.16671,Entire home/apt,140,5,100,2023-08-24,0.84,1,313,22,
1506509,Rental unit in Edinburgh · ★4.77 · 3 bedrooms · 4 beds · 1 bath,8047634,Uwe,,"Old Town, Princes Street and Leith Street",55.95513,-3.18492,Entire home/apt,175,3,317,2023-07-12,2.59,5,3,16,
1520120,Rental unit in Edinburgh · ★4.72 · 3 bedrooms · 3 beds · 2 baths,8113735,Petrea,,Meadowbank and Abbeyhill North,55.95563,-3.16069,Entire home/apt,131,3,288,2023-07-03,2.38,2,44,14,
1520883,Rental unit in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,1432262,Alex,,New Town East and Gayfield,55.95722,-3.1892,Private room,106,2,332,2023-08-28,2.71,2,0,44,
1521006,Rental unit in Edinburgh · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,1432262,Alex,,"Old Town, Princes Street and Leith Street",55.95595,-3.18934,Private room,103,2,354,2023-09-01,2.89,2,125,23,
1521555,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 bath,8062516,Jean-Luc,,Broughton South,55.96199,-3.19169,Entire home/apt,125,2,235,2023-09-07,2.59,1,90,46,
1533442,Condo in Edinburgh · ★4.98 · 3 bedrooms · 3 beds · 3 baths,2564448,Fiona,,Broughton South,55.96254,-3.18572,Entire home/apt,340,2,186,2023-08-25,1.56,2,6,25,
1553455,Rental unit in Edinburgh · ★4.58 · 2 bedrooms · 2 beds · 1 bath,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94649,-3.18882,Entire home/apt,85,28,154,2023-02-18,2.49,4,95,10,
1556996,Condo in Edinburgh · ★4.80 · 1 bedroom · 2 beds · 1 bath,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94996,-3.19365,Entire home/apt,191,3,211,2023-08-26,3.36,4,124,55,
1559515,Rental unit in Edinburgh · ★4.90 · 3 bedrooms · 3 beds · 4 baths,646220,Reserve,,New Town East and Gayfield,55.95722,-3.19257,Entire home/apt,370,1,49,2023-08-27,0.48,51,1,23,
1563509,Rental unit in Edinburgh · ★New · 1 bedroom · 1 bed · 1 bath,7173955,Gladys Kitying,,South Leith,55.96515616930172,-3.1701122224330898,Private room,130,5,0,,,1,19,0,
1573428,Home in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 bath,8307317,Ali & Al,,Newington and Dalkeith Road,55.93807,-3.17537,Entire home/apt,90,2,334,2023-08-10,2.74,1,118,18,
1588570,Rental unit in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 bath,5281968,Wendy,,"Old Town, Princes Street and Leith Street",55.95066,-3.19206,Entire home/apt,199,2,279,2023-09-10,2.87,1,16,45,
1612493,Home in Edinburgh · ★4.79 · 1 bedroom · 1 bed · 1 private bath,8584541,Louise And Jim,,Liberton West and Braid Hills,55.91302,-3.16934,Private room,90,2,79,2023-09-04,0.66,1,131,7,
1630710,Condo in Edinburgh · ★4.70 · 2 bedrooms · 2 beds · 2 baths,8665862,Jana,,"Old Town, Princes Street and Leith Street",55.94819,-3.18548,Entire home/apt,119,7,320,2023-08-19,2.67,2,36,32,
1676884,Rental unit in Edinburgh · ★4.71 · 2 bedrooms · 5 beds · 1 bath,7741329,Trudi,,"Canongate, Southside and Dumbiedykes",55.95256,-3.17714,Entire home/apt,251,2,298,2023-08-20,2.71,4,298,33,
1705599,Guesthouse in Edinburgh · 1 bedroom · 1 bed · 1 private bath,9002395,Irene,,Newington and Dalkeith Road,55.9339948,-3.1730956,Private room,80,1,0,,,3,126,0,
1705648,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 2 beds · 1 bath,9002556,Alan,,"Old Town, Princes Street and Leith Street",55.94806,-3.18746,Entire home/apt,93,3,504,2023-09-07,4.25,1,37,76,
1724079,Rental unit in Edinburgh · ★4.71 · Studio · 1 bed · 1 bath,7182547,Keiko & Donald,,"Old Town, Princes Street and Leith Street",55.9549,-3.19124,Entire home/apt,111,2,367,2023-08-30,3.09,2,29,69,
1744689,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 2 beds · 1 bath,9183864,Deborah,,"Canongate, Southside and Dumbiedykes",55.95399,-3.17409,Entire home/apt,144,1,643,2023-09-04,5.32,1,269,80,
1750577,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 private bath,7308331,Neil,,New Town West,55.95719,-3.19632,Private room,55,2,241,2022-08-29,2.01,1,0,0,
1791854,Condo in Edinburgh · ★4.45 · 1 bedroom · 3 beds · 1 bath,1205716,Naomi,,South Leith,55.96534,-3.17324,Entire home/apt,85,2,12,2023-09-05,0.10,1,0,8,
1803803,Guest suite in Ratho · ★4.96 · 1 bedroom · 3 beds · 1 private bath,3608201,Vicky,,"Ratho, Ingliston and Gogar",55.91378,-3.34964,Private room,74,1,327,2023-09-05,2.73,3,51,71,
1813469,Rental unit in Edinburgh · ★4.87 · 2 bedrooms · 3 beds · 1 bath,9322146,Catherine,,Broughton North and Powderhall,55.96445,-3.19971,Entire home/apt,100,2,297,2023-08-26,2.59,1,4,51,
1824918,Rental unit in Edinburgh · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,5850931,Amanda,,Stockbridge,55.96057,-3.20846,Entire home/apt,240,2,85,2023-07-30,0.75,2,224,5,
1830150,Rental unit in Edinburgh · ★4.71 · 1 bedroom · 3 beds · 1 bath,2404912,Carol,,"Canongate, Southside and Dumbiedykes",55.95078,-3.183,Entire home/apt,130,2,354,2023-08-27,3.00,3,2,63,
1838241,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 bath,6422700,Margaret,,The Grange,55.93139,-3.17659,Entire home/apt,150,3,12,2023-08-21,0.10,1,188,4,
1884481,Guesthouse in Edinburgh · 1 bedroom · 2 beds · 0 shared baths,9002395,Irene,,Newington and Dalkeith Road,55.934112548828125,-3.1729540824890137,Private room,115,1,0,,,3,153,0,
1894952,Condo in Edinburgh · ★4.85 · 5 bedrooms · 10 beds · 3 baths,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.95624,-3.19187,Entire home/apt,401,2,163,2023-07-25,1.38,3,5,28,
1900156,Condo in Newington · ★4.75 · 1 bedroom · 1 bed · 1 bath,8081157,Wietze,,"Canongate, Southside and Dumbiedykes",55.9437,-3.18457,Entire home/apt,227,2,16,2023-08-13,0.61,1,356,8,
1904499,Rental unit in Edinburgh · ★4.35 · 2 bedrooms · 2 beds · 2 baths,9887096,Duncan,,New Town East and Gayfield,55.96023,-3.18496,Entire home/apt,204,2,44,2023-05-18,0.38,1,221,2,
1916313,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,9895666,Dario,,Easter Road and Hawkhill Avenue,55.96275,-3.16946,Entire home/apt,104,5,57,2020-01-03,0.48,1,0,0,
1917933,Rental unit in Edinburgh · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,9943983,Dawn,,Stockbridge,55.95648,-3.2116,Entire home/apt,108,1,452,2023-09-10,3.83,1,246,61,
1920609,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 bath,9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,150,3,377,2023-09-02,3.25,5,6,48,
1933587,Home in Edinburgh · ★4.86 · 1 bedroom · 1 bed · Shared half-bath,7407689,Anne-Marie,,Colinton and Kingsknowe,55.91003,-3.25587,Private room,40,2,119,2023-08-03,1.04,3,139,27,
1935248,"Rental unit in Holyrood, Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath",10014078,Lynn,,Abbeyhill,55.95438,-3.16924,Entire home/apt,119,1,34,2023-03-03,0.71,2,45,8,
1949182,Rental unit in Edinburgh · ★4.59 · 1 bedroom · 1 bed · 1 bath,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95062,-3.18655,Entire home/apt,186,2,560,2023-08-28,4.71,18,66,56,
1951726,Home in Edinburgh · ★4.88 · 2 bedrooms · 3 beds · 1 bath,9045505,Anna,,New Town West,55.9564,-3.20551,Entire home/apt,105,3,126,2020-03-08,1.16,1,0,0,
1965597,Condo in Edinburgh · ★4.96 · 1 bedroom · 2 beds · 1 bath,10153319,Anke-Beate,,Shandon,55.93312,-3.22896,Entire home/apt,126,3,530,2023-09-06,4.54,1,26,49,
1979357,Rental unit in Edinburgh · ★4.58 · 1 bedroom · 2 beds · 1 bath,10215306,Yana,,Polwarth,55.938431,-3.218362,Entire home/apt,109,7,283,2023-09-07,2.38,1,42,28,
1998782,Condo in Edinburgh · ★4.65 · 2 bedrooms · 2 beds · 2 baths,10273399,Dave,,Great Junction Street,55.97229,-3.17317,Entire home/apt,193,4,37,2021-08-30,0.31,3,129,0,
2002708,Condo in Edinburgh · ★4.20 · 1 bedroom · 1 bed · 1 bath,851172,Zeb David,,Easter Road and Hawkhill Avenue,55.961803,-3.170706,Entire home/apt,146,14,5,2021-12-06,0.05,15,31,0,
2007129,Rental unit in Edinburgh · ★4.70 · 2 bedrooms · 2 beds · 2.5 baths,9426429,Tony,,"Old Town, Princes Street and Leith Street",55.94804,-3.194116,Entire home/apt,186,3,442,2023-08-23,3.75,1,26,48,
2010234,Cottage in Edinburgh · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,10344877,Fiona,,Duddingston and Portobello South,55.94478,-3.11744,Entire home/apt,185,3,35,2023-09-01,0.31,1,52,13,
2081006,Rental unit in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1 bath,6200921,Eddie,,Meadows and Southside,55.9436,-3.19233,Entire home/apt,250,2,91,2023-08-30,0.81,20,95,38,
